RIL,Yield,Protein,Oil,Seedsize,Height,Maturity
DS11-11117,4869.013291,38.37092671,22.96912062,16.89241104,92.47799551,1001.627443
DS11-11119,5543.831473,39.0969897,20.88239023,16.31878296,88.47799551,995.4854302
DS11-11121,5497.970382,40.72014251,23.37536524,19.09946995,112.7185322,1044.989938
DS11-11122,4585.19511,38.13032304,22.14905689,16.6521163,87.07799551,998.0854302
DS11-11123,6086.345382,40.02014251,23.37536524,20.87446995,91.14710359,1043.489938
DS11-11124,4998.19511,39.1469897,21.39905689,17.1521163,105.9779955,998.5854302
DS11-11125,5832.595382,41.49514251,22.45036524,17.69946995,103.7185322,1025.592421
DS11-11126,5327.720382,40.49514251,22.92536524,18.94946995,87.57567502,1027.449564
DS11-11128,5574.095382,41.07014251,23.35036524,17.99946995,98.57567502,1037.323271
DS11-11129,5585.095382,41.42014251,22.27536524,16.84946995,109.0042464,1026.020992
DS11-11133,5320.595382,41.44514251,22.45036524,17.12446995,127.1471036,1026.592421
DS11-11134,5261.845382,41.19514251,23.25036524,17.72446995,83.14710359,1023.878135
DS11-11137,5290.470382,41.79514251,23.25036524,18.14946995,95.28996073,1022.735278
DS11-11139,5607.220382,40.04514251,23.70036524,19.02446995,95.43281787,1022.878135
DS11-11140,5540.845382,41.94514251,22.42536524,18.39946995,99.8613893,1028.449564
DS11-11141,5615.470382,39.59514251,23.65036524,18.52446995,103.7185322,1023.592421
DS11-11144,5638.095382,41.07014251,23.12536524,17.44946995,103.0042464,1024.735278
DS11-11145,5657.095382,41.12014251,22.25036524,17.52446995,104.0042464,1024.449564
DS11-11147,5274.220382,41.04514251,22.82536524,16.14946995,103.575675,1022.449564
DS11-11148,5171.845382,40.07014251,23.02536524,16.52446995,106.7185322,1023.735278
DS11-11149,5599.845382,41.12014251,22.65036524,18.97446995,98.43281787,1026.449564
DS11-11150,5227.720382,41.49514251,22.90036524,18.77446995,106.7185322,1026.449564
DS11-11152,5385.470382,40.59514251,23.82536524,16.82446995,92.00424645,1021.592421
DS11-11154,5765.970382,41.22014251,22.92536524,19.37446995,103.575675,1027.020992
DS11-11155,5524.095382,41.07014251,23.00036524,18.47446995,103.4328179,1045.489938
DS11-11156,5584.720382,40.22014251,22.75036524,18.24946995,111.575675,1027.020992
DS11-11157,5588.845382,40.49514251,23.10036524,18.24946995,103.0042464,1044.156605
DS11-11158,5566.095382,41.49514251,21.92536524,19.09946995,111.4328179,1025.592421
DS11-11159,5246.095382,40.39514251,23.17536524,18.17446995,112.2899607,1029.306707
DS11-11163,5332.470382,40.84514251,22.85036524,16.39946995,97.00424645,1020.163849
DS11-11164,5207.970382,41.42014251,22.52536524,18.82446995,115.7185322,1045.489938
DS11-11165,5619.970382,40.97014251,22.70036524,16.74946995,113.4328179,1041.489938
DS11-11166,5341.720382,40.27014251,23.80036524,15.92446995,100.7185322,1021.592421
DS11-11167,5590.970382,41.14514251,23.05036524,17.79946995,98.8613893,1022.020992
DS11-11177,5655.970382,39.64514251,23.42536524,19.37446995,103.4328179,1024.735278
DS11-11179,5416.720382,40.19514251,23.30036524,17.57446995,97.00424645,1024.449564
DS11-11180,5783.970382,40.82014251,23.22536524,18.32446995,100.2899607,1025.592421
DS11-11183,5518.345382,39.54514251,23.60036524,19.77446995,112.7185322,1024.306707
DS11-11184,5522.671891,40.87014251,23.20036524,17.02446995,110.2252597,1022.124569
DS11-11189,5497.796891,40.54514251,23.60036524,18.77446995,117.510974,1025.124569
DS11-11197,5334.796891,40.22014251,24.02536524,18.74946995,89.36811686,1022.267426
DS11-11199,5415.546891,40.64514251,23.07536524,18.44946995,104.2252597,1019.410283
DS11-11215,5316.296891,39.74514251,24.17536524,18.59946995,101.6538311,1018.267426
DS11-11217,5777.882034,40.64514251,23.32536524,18.82446995,104.2252597,1026.410283
DS11-11226,5733.046891,41.44514251,22.95036524,19.54946995,115.510974,1024.981712
DS11-11230,5501.171891,39.77014251,23.97536524,17.94946995,88.08240258,1022.55314
DS11-11232,5646.046891,41.09514251,23.05036524,19.39946995,83.79668829,1023.981712
DS11-11233,5726.421891,40.74514251,23.50036524,18.82446995,109.9395454,1020.981712
DS11-11234,5614.046891,39.54514251,22.67536524,19.67446995,98.22525972,1024.838855
DS11-11235,5369.296891,40.49514251,23.62536524,16.34946995,97.79668829,1019.838855
DS11-11237,5307.671891,41.47014251,22.42536524,18.14946995,105.3681169,1024.695997
DS11-11240,5657.421891,42.64514251,22.25036524,20.72446995,111.9395454,1025.55314
DS11-11244,5528.046891,40.54514251,22.85036524,17.54946995,99.65383115,1024.838855
DS11-11247,5388.171891,40.64514251,23.52536524,17.14946995,90.36811686,1016.981712
DS11-11250,5323.671891,40.52014251,23.07536524,17.37446995,103.6538311,1022.267426
DS11-12001,5246.816113,38.76834214,22.62942843,16.95008997,93.84040162,993.6074336
DS11-12002,5087.816113,39.54834214,22.22942843,18.17008997,102.9515127,993.6074336
DS11-12003,5302.616113,39.72834214,22.72942843,18.17008997,103.3959572,995.9407669
DS11-12004,5173.595756,39.00834214,22.12942843,18.55008997,107.8214455,994.8296558
DS11-12005,5085.595756,39.74834214,22.10942843,15.77008997,109.0626238,999.3852114
DS11-12006,5462.016113,39.24834214,22.88942843,18.31008997,94.50706828,994.2741002
DS11-12008,5273.616113,38.08834214,22.84942843,17.67008997,88.50706828,993.2741002
DS11-12009,5129.686665,39.16834214,22.10942843,17.11008997,94.39595717,996.8296558
DS11-12012,5586.141211,38.36834214,23.00942843,18.37008997,105.0626238,1000.496322
DS11-12013,5540.516113,39.58834214,22.58942843,16.51008997,111.0626238,1000.496322
DS11-12014,5253.916113,38.82834214,23.02942843,19.51008997,111.7292905,1000.162989
DS11-12015,4901.016113,39.62834214,22.84942843,17.57008997,100.2848461,991.7185447
DS11-12018,5339.050302,38.06834214,22.88942843,17.91008997,95.95151273,995.051878
DS11-12019,5486.316113,37.90834214,23.20942843,16.69008997,109.9515127,995.7185447
DS11-12020,5464.716113,39.16834214,22.42942843,20.23008997,99.84040162,1006.407448
DS11-12021,5130.016113,38.98834214,23.18942843,17.19008997,89.95151273,994.3852114
DS11-12022,5287.595756,40.02834214,22.56942843,17.71008997,108.9515127,997.2741002
DS11-12023,5444.616113,38.46834214,22.74942843,17.93008997,95.95151273,997.4963225
DS11-12025,5306.216113,38.94834214,22.82942843,17.03008997,103.5070683,996.2741002
DS11-12027,5335.516113,38.72834214,22.92942843,19.55008997,100.2848461,995.051878
DS11-12028,5422.050302,38.20834214,22.80942843,18.89008997,101.8404016,998.6074336
DS11-12029,5428.316113,39.10834214,22.74942843,17.75008997,101.9515127,996.9407669
DS11-12030,4911.716113,39.94834214,22.26942843,18.17008997,104.8404016,994.4963225
DS11-12031,4996.116113,39.68834214,22.04942843,19.67008997,118.8404016,1011.657448
DS11-12032,4943.516113,39.86834214,22.92942843,19.31008997,105.8404016,1007.157448
DS11-12033,5396.616113,38.96834214,22.64942843,18.01008997,94.50706828,992.4963225
DS11-12034,5163.716113,39.70834214,23.12942843,18.65008997,96.28484606,991.8296558
DS11-12035,5447.141211,40.20834214,22.82942843,16.27008997,92.72929051,997.3852114
DS11-12036,5244.716113,40.24834214,22.10942843,18.29008997,109.2848461,996.7185447
DS11-12038,5374.916113,39.28834214,23.78942843,18.39008997,109.2848461,997.4963225
DS11-12040,5082.504847,39.60834214,22.58942843,18.71008997,106.8404016,996.6074336
DS11-12041,5433.316113,38.72834214,22.62942843,18.25008997,98.84040162,1004.907448
DS11-12042,4903.141211,40.90834214,22.26942843,17.81008997,118.0626238,1003.607434
DS11-12043,5161.413938,38.98834214,22.76942843,17.83008997,97.17373495,1007.157448
DS11-12044,5301.595756,38.44834214,21.98942843,16.97008997,100.8404016,1006.032448
DS11-12045,5161.016113,38.76834214,23.18942843,19.15008997,87.28484606,994.3852114
DS11-12046,5114.959392,39.52834214,22.54942843,16.53008997,110.5070683,999.4963225
DS11-12047,5013.141211,38.44834214,22.98942843,16.87008997,98.72929051,995.3852114
DS11-12048,5336.323029,37.66834214,22.20942843,18.37008997,101.2848461,996.9407669
DS11-12049,5291.916113,38.52834214,22.90942843,17.69008997,95.28484606,995.4963225
DS11-12050,4471.216113,38.96834214,23.02942843,17.29008997,84.95151273,990.4963225
DS11-12051,5042.868483,38.04834214,22.24942843,17.25008997,103.6181794,999.1629891
DS11-12052,5603.686665,39.08834214,22.84942843,18.55008997,99.39595717,999.051878
DS11-12053,5137.504847,39.68834214,22.06942843,16.99008997,100.9515127,995.2741002
DS11-12054,5392.816113,40.08834214,22.28942843,18.75008997,96.95151273,994.9407669
DS11-12056,4743.777574,40.30834214,22.24942843,18.97008997,95.72929051,995.4963225
DS11-12057,5014.777574,37.26834214,23.40942843,17.67008997,92.17373495,993.8296558
DS11-12058,5181.716113,39.00834214,22.86942843,17.33008997,97.84040162,991.8296558
DS11-12059,5586.959392,39.40834214,22.34942843,18.13008997,104.0626238,1000.051878
DS11-12062,5287.413938,39.24834214,22.32942843,19.15008997,103.6181794,1000.940767
DS11-12063,5511.413938,39.94834214,21.90942843,18.51008997,103.0626238,1003.718545
DS11-12065,5131.016113,40.06834214,22.40942843,19.79008997,101.173735,1001.407448
DS11-12066,5079.816113,38.24834214,23.46942843,18.67008997,94.06262384,996.6074336
DS11-12068,4750.413938,37.74834214,23.20942843,16.59008997,93.84040162,993.8296558
DS11-12069,5168.516113,37.08834214,23.58942843,17.99008997,85.28484606,994.4963225
DS11-12070,5143.504847,39.60834214,22.64942843,17.59008997,101.7292905,996.9407669
DS11-12071,5358.595756,40.06834214,21.92942843,15.47008997,105.173735,998.1629891
DS11-12072,5431.050302,38.46834214,23.18942843,17.37008997,94.50706828,1001.607434
DS11-12073,5573.016113,40.00834214,22.26942843,18.63008997,91.95151273,995.2741002
DS11-12074,4932.616113,39.86834214,21.82942843,16.69008997,95.28484606,990.1629891
DS11-12075,5606.504847,36.82834214,22.96942843,16.23008997,98.72929051,998.7185447
DS11-12076,5355.504847,38.46834214,22.98942843,18.35008997,108.2848461,1000.496322
DS11-12077,5152.116113,36.86834214,23.00942843,18.03008997,87.72929051,992.7185447
DS11-12078,4984.141211,38.74834214,22.26942843,18.47008997,106.9515127,998.1629891
DS11-12080,5462.141211,39.12834214,21.50942843,17.37008997,95.72929051,1000.607434
DS11-12081,5265.413938,38.78834214,22.86942843,16.21008997,90.6181794,998.1629891
DS11-12083,5142.323029,38.48834214,22.40942843,16.49008997,98.84040162,997.2741002
DS11-12084,5313.959392,38.66834214,22.92942843,16.45008997,94.84040162,1006.657448
DS11-12085,5478.868483,39.06834214,23.10942843,18.27008997,97.72929051,997.6074336
DS11-12086,4908.816113,37.90834214,22.98942843,16.81008997,95.6181794,1002.782448
DS11-12104,5566.595382,43.6134475,24.88475393,19.31187728,95.00424645,1015.163849
DS11-12105,5644.796891,43.7134475,23.75142059,20.01187728,97.510974,1018.55314
DS11-12106,5621.671891,44.94678084,23.98475393,19.47854395,110.2252597,1020.124569
DS11-12107,5691.345382,43.54678084,23.88475393,18.01187728,96.28996073,1011.020992
DS11-12108,6372.796891,43.0134475,24.31808726,19.91187728,106.2252597,1022.124569
DS11-12110,5693.220382,43.48011417,24.55142059,17.37854395,97.43281787,1013.020992
DS11-12111,5748.796891,43.48011417,23.78475393,20.07854395,107.2252597,1020.981712
DS11-12112,5958.421891,43.4134475,23.88475393,18.21187728,100.0824026,1017.55314
DS11-12113,5970.546891,44.24678084,23.81808726,19.17854395,92.79668829,1015.838855
DS11-12114,5635.546891,45.18011417,23.65142059,20.77854395,115.2252597,1020.695997
DS11-12115,5771.671891,44.14678084,24.05142059,19.71187728,103.510974,1020.838855
DS11-12116,5378.796891,44.5134475,23.38475393,20.44521061,116.9395454,1020.981712
DS11-12118,5774.671891,44.08011417,24.05142059,19.37854395,102.0824026,1019.838855
DS11-12119,6010.595382,43.08011417,24.48475393,18.57854395,97.43281787,1017.735278
DS11-12121,6096.845382,43.64678084,23.78475393,20.01187728,105.8613893,1018.163849
DS11-12122,5742.345382,43.7134475,24.91808726,18.81187728,107.2899607,1015.878135
DS11-12123,5763.470382,44.6134475,23.68475393,18.97854395,99.43281787,1018.592421
DS11-12125,5589.095382,42.84678084,24.58475393,20.27854395,114.1471036,1017.306707
DS11-12126,5689.671891,44.68011417,23.78475393,21.81187728,100.3681169,1022.695997
DS11-12127,5883.546891,43.1134475,24.65142059,20.31187728,109.6538311,1024.267426
DS11-12129,6306.220382,43.28011417,24.05142059,19.74521061,106.4328179,1019.306707
DS11-12130,5914.595382,43.98011417,24.01808726,17.57854395,112.4328179,1016.878135
DS11-12132,5672.970382,43.48011417,24.61808726,20.67854395,88.00424645,1018.020992
DS11-12136,6017.220382,43.5134475,23.98475393,18.34521061,100.575675,1017.878135
DS11-12140,5869.796891,44.6134475,23.25142059,22.51187728,113.510974,1019.267426
DS11-12142,5947.671891,46.08011417,22.95142059,20.01187728,109.9395454,1018.695997
DS11-12143,5879.296891,44.38011417,23.91808726,20.31187728,103.9395454,1021.124569
DS11-12146,5907.345382,43.28011417,24.41808726,20.21187728,104.4328179,1018.306707
DS11-12148,5598.095382,43.74678084,24.11808726,20.57854395,110.8613893,1017.878135
DS11-12149,5215.345382,44.64678084,23.81808726,19.04521061,107.575675,1012.878135
DS11-12150,5556.845382,43.3134475,24.55142059,20.24521061,91.00424645,1013.735278
DS11-12151,5833.470382,43.64678084,24.48475393,21.87854395,101.8613893,1014.878135
DS11-12153,5274.421891,44.84678084,23.88475393,19.71187728,102.6538311,1017.267426
DS11-12157,5691.921891,45.4134475,23.78475393,20.87854395,108.7966883,1017.55314
DS11-12158,5825.470382,44.74678084,23.91808726,20.14521061,104.8613893,1020.163849
DS11-12159,5707.046891,44.4134475,23.91808726,21.37854395,94.510974,1018.410283
DS11-12160,5823.345382,44.34678084,24.18475393,20.77854395,107.4328179,1020.020992
DS11-12161,5508.046891,43.54678084,24.21808726,19.51187728,101.3681169,1019.267426
DS11-12162,5014.345382,44.34678084,24.28475393,18.64521061,94.8613893,1010.020992
DS11-12164,5582.046891,44.7134475,23.28475393,18.67854395,101.0824026,1021.55314
DS11-12165,5580.671891,44.34678084,23.81808726,21.14521061,105.6538311,1016.55314
DS11-12166,5525.546891,44.5134475,23.38475393,21.44521061,97.93954543,1019.695997
DS11-12167,5853.046891,44.14678084,24.58475393,18.64521061,101.510974,1016.838855
DS11-12168,5429.796891,44.24678084,24.55142059,21.51187728,100.510974,1013.55314
DS11-12169,5865.845382,45.04678084,23.38475393,18.97854395,93.71853216,1016.306707
DS11-12170,5469.171891,43.54678084,24.68475393,20.14521061,98.36811686,1014.55314
DS11-12171,5157.921891,43.74678084,24.11808726,21.54521061,95.08240258,1017.981712
DS11-12172,5558.220382,42.98011417,24.98475393,17.74521061,96.28996073,1014.592421
DS11-12173,5719.671891,45.2134475,23.01808726,20.94521061,102.0824026,1020.695997
DS11-12174,5705.345382,43.48011417,23.88475393,20.17854395,93.57567502,1017.163849
DS11-12175,5679.796891,42.28011417,24.61808726,19.31187728,102.7966883,1018.410283
DS11-12176,5328.970382,43.74678084,24.48475393,18.27854395,109.0042464,1017.592421
DS11-12177,5718.720382,44.84678084,23.45142059,18.24521061,106.0042464,1016.449564
DS11-12178,5513.595382,43.08011417,24.75142059,18.61187728,105.7185322,1014.020992
DS11-12180,5912.470382,43.7134475,23.68475393,20.54521061,108.7185322,1018.878135
DS11-12181,5766.345382,43.84678084,23.91808726,18.64521061,85.71853216,1015.878135
DS11-12183,5416.671891,43.74678084,24.95142059,19.04521061,100.0824026,1017.410283
DS11-12184,5487.671891,43.6134475,24.38475393,20.57854395,100.0824026,1016.981712
DS11-12185,5987.421891,44.3134475,22.85142059,19.51187728,111.0824026,1019.55314
DS11-12187,5199.296891,45.48011417,23.18475393,19.64521061,114.510974,1021.695997
DS11-12188,5793.220382,44.58011417,23.81808726,20.34521061,94.14710359,1018.592421
DS11-12189,5338.345382,42.84678084,25.31808726,18.97854395,99.14710359,1019.163849
DS11-12191,5526.595382,43.84678084,24.31808726,17.41187728,95.28996073,1014.163849
DS11-12192,5864.345382,43.08011417,25.11808726,19.27854395,108.4328179,1020.163849
DS11-12193,5704.796891,43.9134475,24.38475393,19.31187728,108.0824026,1020.267426
DS11-12194,6017.546891,44.14678084,23.78475393,20.17854395,103.3681169,1019.267426
DS11-12196,5778.220382,43.6134475,23.75142059,20.21187728,91.57567502,1016.020992
DS11-12197,5884.171891,42.04678084,25.01808726,20.57854395,112.2252597,1022.695997
DS11-12201,5894.345382,43.78011417,23.25142059,19.07854395,105.575675,1018.306707
DS11-12204,5306.720382,44.6134475,24.45142059,22.47854395,107.7185322,1018.592421
DS11-13003,5540.976457,38.0469897,22.48239023,18.88544963,104.2367959,1011.100567
DS11-13005,5726.775133,39.9469897,20.81572356,18.88544963,104.9860452,1025.154193
DS11-13008,5286.420902,39.71365637,21.26572356,18.83544963,114.2367959,1012.600567
DS11-13009,5408.754235,38.76365637,21.46572356,17.51878296,96.98679586,1010.725567
DS11-13010,5346.865346,37.73032304,22.11572356,19.5021163,107.3617959,1007.100567
DS11-13012,5217.087568,37.93032304,21.58239023,18.1521163,106.1117959,1017.100567
DS11-13013,5371.532013,39.03032304,20.91572356,17.7521163,104.4867959,1015.600567
DS11-13014,5371.420902,38.5969897,21.99905689,18.61878296,100.6117959,1009.850567
DS11-13016,5243.400133,39.08032304,21.04905689,16.98544963,101.7003309,1026.439908
DS11-13017,5035.420902,39.3969897,21.13239023,17.26878296,122.2367959,1014.475567
DS11-13018,5524.087568,38.58032304,21.56572356,16.73544963,101.7367959,1010.475567
DS11-13019,5207.643124,39.23032304,21.83239023,17.1521163,109.6117959,1012.850567
DS11-13020,5597.976457,39.76365637,21.41572356,18.7521163,106.6117959,1014.475567
DS11-13021,5196.532013,40.1469897,20.23239023,16.56878296,97.23679586,1017.475567
DS11-13022,5344.650133,39.3969897,21.21572356,17.93544963,112.7003309,1028.439908
DS11-13023,5550.643124,38.4969897,21.44905689,18.88544963,101.7367959,1015.600567
DS11-13024,5169.087568,38.38032304,21.56572356,16.83544963,122.7367959,1017.600567
DS11-13026,5577.532013,38.7969897,21.14905689,17.58544963,110.7367959,1013.725567
DS11-13027,5503.754235,38.1469897,22.19905689,19.33544963,107.2367959,1011.475567
DS11-13028,5390.976457,37.4469897,21.13239023,17.23544963,103.3617959,1015.725567
DS11-13029,5184.865346,39.31365637,20.99905689,17.5521163,104.9867959,1017.225567
DS11-13030,5383.087568,38.41365637,20.96572356,17.98544963,109.4867959,1014.225567
DS11-13031,5198.309791,38.7969897,21.48239023,18.96878296,99.48679586,1008.350567
DS11-13032,5284.643124,38.33032304,20.86572356,17.3521163,119.4867959,1013.475567
DS11-13033,5342.976457,38.76365637,21.08239023,17.9521163,119.4867959,1016.225567
DS11-13035,5406.976457,39.11365637,20.63239023,19.96878296,117.8617959,1015.600567
